NCBI Gene ID(supplied by NCBI)	UniProt ID(supplied by UniProt)
106481383	
100132421	
100420843	
100129013	
	
	
645571	
106480116	
388181	
81162	
403271	
106480704	
	
	
	
54026	
106481488	
642311	
100287461	
128745	
107075150	
100873250	
111644145	
106479157	
728056	
728467	
106479235	
100422712	
100131624	
100631260	
100130621	
646208	
643668	
100312835	
101060176	
107075179	
100129739	
100131451	
106480408	
392140	
100131983	
100130335	
100420787	
403260	
106479150	
106480235	
106480365	
106479677	
107075165	
106479390	
390269	
	
	
100887073	
106481915	
100861470	
107075146	
100873410	
100861569	
102723977	
	
	
100190923	
392428	
100874388	
100420792	
641515	
100327036	
645682	
642762	
107105353	
100418774	
107075104	
106479397	
100419649	
100873362	
106479503	
107105354	
106479292	
81207	
106479041	
107075178	
81075	
100506330	
100128733	
106481332	
106481206	
106480771	
541611	
106479911	
319087	
107075102	
402240	
106480262	
106481430	
	
100127945	
100420457	
5258	
106481668	
100874399	
139060	
112163614	
106480484	
107075113	
402133	
106480287	
100874415	
	
442204	
106479751	
102723626	
106480888	
131185	
106479141	
	
	
100418924	
100131393	
100873805	
106480011	
100131828	
729176	
100287512	
403254	
643751	
100873176	
106480464	
106480706	
	
	
	
100418750	
107075143	
101059914	
102724605	
390297	
106479410	
107075241	
100873317	
106479375	
81113	
106481201	
106481626	
106480234	
106480798	
100873488	
111082984	
107075115	
100873365	
100422452	
	
	
100128266	
100873351	
326593	
653113	
79499	
128609	
338448	
100861435	
100421741	
106479188	
100288283	
100506000	
100419066	
100873289	
81224	
100289371	
106481217	
106480722	
107133498	
106481070	
440159	
106481127	
106480550	
106478920	
106480695	
106481360	
	
780814	
100421509	
645207	
106480217	
106481136	
389424	
106480567	
619519	
101928715	
106479738	
100419742	
106481041	
106479619	
100505919	
64	
106481064	
100287261	
100462869	
106479678	
106481071	
81465	
	
641379	
106480471	
1818	
100420471	
645166	
100506061	
106480267	
100418731	
106479626	
106481751	
100289607	
79508	
106479760	
106479356	
100128628	
106481382	
619212	
100419996	
442256	
100133212	
100420473	
107075189	
106481272	
106480591	
106480967	
100420260	
1011	
107075242	
107075259	
100873304	
107075258	
	
106479290	
106481962	
267008	
442262	
106632269	
360227	
	
441884	
106481663	
106481074	
387316	
106479441	
106479182	
	
	
100873236	
106481606	
403281	
81419	
100128845	
391538	
106479181	
100873676	
106480912	
439957	
	
100288440	
106480368	
106481761	
344978	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
112268293	A0A024R1R8
440672	A0A024RBG1
28915	A0A075B6H7
28892	A0A075B6H8
28784	A0A075B6H9
28774	A0A075B6I0
28785	A0A075B6I1
28770	A0A075B6I3
28772	A0A075B6I4
28821	A0A075B6I6
28780	A0A075B6I7
28775	A0A075B6I9
28783	A0A075B6J1
28811	A0A075B6J2
28795	A0A075B6J6
28814	A0A075B6J9
28799	A0A075B6K0
28802	A0A075B6K2
28803	A0A075B6K4
28804	A0A075B6K5
28786	A0A075B6K6
6985	A0A075B6L2
28595	A0A075B6L6
28568	A0A075B6N1
28567	A0A075B6N2
28563	A0A075B6N3
28562	A0A075B6N4
28921	A0A075B6P5
28414	A0A075B6Q5
6974	A0A075B6R0
28401	A0A075B6R2
28885	A0A075B6R9
6968	A0A075B6S0
28882	A0A075B6S2
28900	A0A075B6S4
28935	A0A075B6S5
28881	A0A075B6S6
28931	A0A075B6S9
28673	A0A075B6T6
6956	A0A075B6T7
28678	A0A075B6T8
28686	A0A075B6U4
28646	A0A075B6V5
28660	A0A075B6W5
28665	A0A075B6X5
28752	A0A075B6Y3
28713	A0A075B6Y9
28724	A0A075B700
28522	A0A075B706
100509620	A0A075B734
730262	A0A075B759
105371242	A0A075B767
28781	A0A087WSX0
28398	A0A087WSY4
28875	A0A087WSY6
28904	A0A087WSZ0
28652	A0A087WSZ9
28655	A0A087WT01
28677	A0A087WT02
28657	A0A087WT03
100862671	A0A087WTH1
101060226	A0A087WUL8
344065	A0A087WUV0
100996693	A0A087WV53
28571	A0A087WV62
101060389	A0A087WVF3
28916	A0A087WW87
110117498	A0A087WWA1
728637	A0A087WXM9
102724862	A0A087WXS9
28570	A0A087X0K7
28569	A0A087X0M5
102723859	A0A087X179
1564	A0A087X1C5
101060351	A0A087X1G2
100129216	A0A096LNP1
101929796	A0A096LNW5
388789	A0A096LP01
399693	A0A096LP49
440567	A0A096LP55
100507462	A0A096LPI5
105369274	A0A096LPK9
28884	A0A0A0MRZ7
28876	A0A0A0MRZ8
28779	A0A0A0MRZ9
28787	A0A0A0MS00
6984	A0A0A0MS01
6973	A0A0A0MS02
28612	A0A0A0MS03
28600	A0A0A0MS04
28608	A0A0A0MS05
28564	A0A0A0MS06
28466	A0A0A0MS14
28423	A0A0A0MS15
28870	A0A0A0MT36
28623	A0A0A0MT70
28833	A0A0A0MT76
28622	A0A0A0MT78
28625	A0A0A0MT87
28950	A0A0A0MT89
28628	A0A0A0MT94
28624	A0A0A0MTA4
28629	A0A0A0MTA7
28669	A0A0A6YYC5
28574	A0A0A6YYD4
28601	A0A0A6YYG2
28599	A0A0A6YYG3
28683	A0A0A6YYJ7
28685	A0A0A6YYK1
28597	A0A0A6YYK4
28667	A0A0A6YYK6
28664	A0A0A6YYK7
100996331	A0A0A6YYL3
28826	A0A0B4J1U3
6978	A0A0B4J1U4
28586	A0A0B4J1U6
28385	A0A0B4J1U7
28448	A0A0B4J1V0
28444	A0A0B4J1V1
28455	A0A0B4J1V2
28409	A0A0B4J1V6
28378	A0A0B4J1V7
105376752	A0A0B4J1W7
28408	A0A0B4J1X5
28426	A0A0B4J1X8
28773	A0A0B4J1Y8
28410	A0A0B4J1Y9
28891	A0A0B4J1Z2
28626	A0A0B4J200
28691	A0A0B4J234
28670	A0A0B4J235
28684	A0A0B4J237
28692	A0A0B4J238
28676	A0A0B4J240
28671	A0A0B4J241
28690	A0A0B4J244
28674	A0A0B4J245
28693	A0A0B4J248
28688	A0A0B4J249
28680	A0A0B4J262
28642	A0A0B4J263
28644	A0A0B4J264
28656	A0A0B4J265
28640	A0A0B4J266
28689	A0A0B4J268
28672	A0A0B4J271
28659	A0A0B4J272
28648	A0A0B4J273
28663	A0A0B4J274
28666	A0A0B4J275
28658	A0A0B4J276
28661	A0A0B4J277
28662	A0A0B4J279
28641	A0A0B4J280
653598	A0A0B4J2A2
28902	A0A0B4J2D9
28576	A0A0B4J2E0
101928527	A0A0B4J2F0
102723169	A0A0B4J2H0
28906	A0A0C4DH24
28874	A0A0C4DH25
28869	A0A0C4DH26
6982	A0A0C4DH27
6977	A0A0C4DH28
28473	A0A0C4DH29
28447	A0A0C4DH30
28468	A0A0C4DH31
28445	A0A0C4DH32
28467	A0A0C4DH33
28400	A0A0C4DH34
28432	A0A0C4DH35
28429	A0A0C4DH36
28388	A0A0C4DH38
28464	A0A0C4DH39
28391	A0A0C4DH41
28412	A0A0C4DH42
102723168	A0A0C4DH43
28877	A0A0C4DH55
28611	A0A0C4DH59
28483	A0A0C4DH62
28942	A0A0C4DH67
28923	A0A0C4DH68
28941	A0A0C4DH69
28943	A0A0C4DH72
28940	A0A0C4DH73
4549	A0A0C5B5G6
126661	A0A0D9SF12
645382	A0A0G2JMD5
28458	A0A0G2JMI3
28782	A0A0G2JS06
57289	A0A0J9YVY3
100129520	A0A0J9YWL9
28633	A0A0J9YWP8
28630	A0A0J9YWX3
28634	A0A0J9YX06
102723170	A0A0J9YX35
392433	A0A0J9YX57
28598	A0A0J9YX75
105373377	A0A0J9YX94
28635	A0A0J9YXA8
28632	A0A0J9YXG5
28631	A0A0J9YXM7
649238	A0A0J9YXQ4
283875	A0A0J9YXV3
28386	A0A0J9YXX1
28605	A0A0J9YXY3
100132015	A0A0J9YY54
28585	A0A0K0K1A3
28602	A0A0K0K1A5
28557	A0A0K0K1B3
28582	A0A0K0K1C0
28560	A0A0K0K1C4
28606	A0A0K0K1D8
28591	A0A0K0K1E9
28583	A0A0K0K1G6
28584	A0A0K0K1G8
100130520	A0A0K2S4Q6
100287520	A0A0U1RQE8
100131303	A0A0U1RQF7
727838	A0A0U1RQG5
105378952	A0A0U1RQI7
105378696	A0A0U1RQS6
389857	A0A0U1RR11
110806296	A0A0U1RR37
118568799	A0A0U1RRA0
550643	A0A0U1RRE5
347549	A0A0U1RRI6
107984640	A0A0U1RRK4
101410538	A0A0U1RRL7
100506540	A0A0U1RRN3
118568804	A0A0X1KG70
448835	A0A183
100507043	A0A1B0GTB2
401081	A0A1B0GTC6
255411	A0A1B0GTD5
111064647	A0A1B0GTH6
100505841	A0A1B0GTH9
114515518	A0A1B0GTI1
283521	A0A1B0GTI8
101059948	A0A1B0GTJ6
200726	A0A1B0GTK4
105373251	A0A1B0GTK5
284739	A0A1B0GTL2
101929726	A0A1B0GTQ4
100506374	A0A1B0GTR0
100129239	A0A1B0GTR3
110806278	A0A1B0GTR4
101927685	A0A1B0GTS1
643136	A0A1B0GTU1
100996492	A0A1B0GTU2
100128908	A0A1B0GTW7
730159	A0A1B0GTY4
440184	A0A1B0GTZ2
110806279	A0A1B0GU29
105376230	A0A1B0GU33
101929355	A0A1B0GU71
389332	A0A1B0GUA5
110806281	A0A1B0GUA6
101929926	A0A1B0GUA7
100507747	A0A1B0GUA9
110806290	A0A1B0GUC4
266655	A0A1B0GUI7
110806277	A0A1B0GUJ8
100129407	A0A1B0GUQ0
111064650	A0A1B0GUS0
171222	A0A1B0GUS4
387723	A0A1B0GUT2
110806298	A0A1B0GUU1
119139905	A0A1B0GUV1
100505478	A0A1B0GUV7
107983988	A0A1B0GUW6
100129250	A0A1B0GUW7
100130705	A0A1B0GUX0
105378220	A0A1B0GUY1
728310	A0A1B0GV03
100132304	A0A1B0GV22
345051	A0A1B0GV85
100996521	A0A1B0GV90
105371267	A0A1B0GV96
107986818	A0A1B0GVD1
110806280	A0A1B0GVG4
111216277	A0A1B0GVG6
346702	A0A1B0GVH4
647166	A0A1B0GVH6
285423	A0A1B0GVH7
100132146	A0A1B0GVK7
110806299	A0A1B0GVM5
643037	A0A1B0GVM6
728537	A0A1B0GVN3
158376	A0A1B0GVQ0
100874261	A0A1B0GVQ3
285095	A0A1B0GVR7
107986096	A0A1B0GVS7
101927367	A0A1B0GVT2
100526771	A0A1B0GVV1
101929989	A0A1B0GVX0
100505989	A0A1B0GVY4
110806297	A0A1B0GVZ2
729458	A0A1B0GVZ6
100129924	A0A1B0GVZ9
644145	A0A1B0GW35
113523639	A0A1B0GW54
111064649	A0A1B0GW64
642515	A0A1B0GWB2
401613	A0A1B0GWG4
101928917	A0A1B0GWH4
100505576	A0A1B0GWH6
388428	A0A1B0GWK0
28592	A0A1B0GX31
28603	A0A1B0GX49
28590	A0A1B0GX51
28518	A0A1B0GX56
28620	A0A1B0GX68
28575	A0A1B0GX78
28594	A0A1B0GX95
28596	A0A1B0GXF2
646066	A0A1W2PP81
111644133	A0A1W2PP97
100129053	A0A1W2PPD8
391746	A0A1W2PPE2
122455338	A0A1W2PPE3
100033411	A0A1W2PPF3
105372280	A0A1W2PPG7
112488747	A0A1W2PPH5
112268164	A0A1W2PPK0
112488740	A0A1W2PPL8
105371346	A0A1W2PPM1
112488739	A0A1W2PPW3
112488746	A0A1W2PQ09
390033	A0A1W2PQ27
196120	A0A1W2PQ64
100421372	A0A1W2PQ72
390937	A0A1W2PQ73
441584	A0A1W2PQC6
390031	A0A1W2PQD8
143506	A0A1W2PQJ5
100419780	A0A1W2PQL4
102723508	A0A1W2PQU2
25774	A0A1W2PR19
102723796	A0A1W2PR48
112488745	A0A1W2PR64
136157	A0A1W2PR75
105371045	A0A1W2PR82
645545	A0A1W2PR95
116033993	A0A1W2PRP0
646103	A0A1W2PRV1
111216276	A0A1W2PS18
112441430	A0A286YEV6
112441436	A0A286YEX9
112441428	A0A286YEY9
112441438	A0A286YF01
122405565	A0A286YF18
112441437	A0A286YF46
112441426	A0A286YF58
112441429	A0A286YF60
112441431	A0A286YF77
112441435	A0A286YFB4
112441432	A0A286YFG1
107984345	A0A286YFK9
122455339	A0A2R8Y2Y2
642659	A0A2R8Y4L2
107987155	A0A2R8Y4Y8
114483833	A0A2R8Y619
257000	A0A2R8Y7D0
729966	A0A2R8Y7Y5
113523638	A0A2R8YCJ5
112577462	A0A2R8YFL7
112577461	A0A2R8YFM6
2310	A0A2Z4LIS9
100101490	A0A3B3IRV3
125316803	A0A3B3IS91
120824	A0A3B3IT33
102724657	A0A3B3IT52
353267	A0A3B3IU46
115482686	A0A3B3IU63
105377321	A0A411D538
378805	A0A455ZAR2
121725057	A0A494BZU4
728317	A0A494C071
442572	A0A494C086
117134597	A0A494C0N9
117134598	A0A494C0Y3
105180390	A0A494C0Z2
112577516	A0A494C103
643909	A0A494C191
728132	A0A494C1R9
28616	A0A539
28619	A0A576
28617	A0A577
28614	A0A578
28581	A0A584
28615	A0A589
339674	A0A590UK83
28610	A0A597
28609	A0A599
28607	A0A5A2
28580	A0A5A6
28573	A0A5B0
28559	A0A5B6
28558	A0A5B7
28638	A0A5B9
117981789	A0A5F9ZH02
105372267	A0A5F9ZHS7
55000	A0A6I8PU40
101927318	A0A7L8Y648
389895	A0A7P0TBJ1
347687	A0A804HLA8
388524	A0A8I5KQE6
101928991	A0A8I5KY20
102724485	A0A8V8TMC4
441331	A0A8V8TNH8
389611	A0A8V8TPE2
151050	A0AUZ9
84561	A0AV02
54502	A0AV96
79989	A0AVF1
90342	A0AVI2
92305	A0AVI4
79733	A0AVK6
55236	A0AVT1
57488	A0FGR8
83850	A0FGR9
28643	A0JD32
28517	A0JD36
28516	A0JD37
219541	A0JLT2
23074	A0JNW5
102724631	A0JP26
